datetime,Rio_Grande_NR_Alameda,Rio_Grande_at_Alameda_Bridge_at_Alameda,Rio Grande Albuquerque,Rio Grande at Isleta Lakes NR Isleta
2/9/2019 5:00,3.05,12.75,3.2,5.11
2/9/2019 5:15,3.05,12.75,3.19,5.11
2/9/2019 5:30,3.06,12.75,3.19,5.11
2/9/2019 5:45,3.06,12.74,3.19,5.12
2/9/2019 6:00,3.06,12.74,3.19,5.13
2/9/2019 6:15,3.06,12.74,3.17,5.13
2/9/2019 6:30,3.06,12.74,3.16,5.13
2/9/2019 6:45,3.05,12.74,3.16,5.13
2/9/2019 7:00,3.06,12.74,3.16,5.13
2/9/2019 7:15,3.06,12.73,3.16,5.13
2/9/2019 7:30,3.06,12.73,3.17,5.13
2/9/2019 7:45,3.07,12.73,3.16,5.13
2/9/2019 8:00,3.07,12.73,3.14,5.13
2/9/2019 8:15,3.08,12.73,3.14,5.13
2/9/2019 8:30,3.09,12.73,3.13,5.13
2/9/2019 8:45,3.08,12.74,3.14,5.13
2/9/2019 9:00,3.09,12.73,3.14,5.13
2/9/2019 9:15,3.09,12.72,3.16,5.13
2/9/2019 9:30,3.09,12.74,3.16,5.13
2/9/2019 9:45,3.08,12.73,3.16,5.13
2/9/2019 10:00,3.08,12.72,3.16,5.13
2/9/2019 10:15,3.08,12.71,3.17,5.13
2/9/2019 10:30,3.08,12.73,3.15,5.13
2/9/2019 10:45,3.09,12.71,3.15,5.13
2/9/2019 11:00,3.09,12.72,3.15,5.13
2/9/2019 11:15,3.08,12.72,3.17,5.13
2/9/2019 11:30,3.08,12.72,3.16,5.13
2/9/2019 11:45,3.09,12.72,3.15,5.14
2/9/2019 12:00,3.09,12.71,3.15,5.13
2/9/2019 12:15,3.08,12.72,3.16,5.14
2/9/2019 12:30,3.08,12.72,3.16,5.14
2/9/2019 12:45,3.08,12.7,3.17,5.14
2/9/2019 13:00,3.08,12.73,3.16,5.14
2/9/2019 13:15,3.09,12.71,3.16,5.14
2/9/2019 13:30,3.1,12.72,3.16,5.14
2/9/2019 13:45,3.09,12.72,3.17,5.14
2/9/2019 14:00,3.09,12.72,3.17,5.14
2/9/2019 14:15,3.08,12.72,3.18,5.14
2/9/2019 14:30,3.09,12.71,3.18,5.14
2/9/2019 14:45,3.1,12.71,3.18,5.14
2/9/2019 15:00,3.09,12.72,3.17,5.14
2/9/2019 15:15,3.09,12.72,3.15,5.14
2/9/2019 15:30,3.1,12.73,3.17,5.14
2/9/2019 15:45,3.09,12.72,3.17,5.14
2/9/2019 16:00,3.09,12.72,3.18,5.14
2/9/2019 16:15,3.09,12.72,3.17,5.14
2/9/2019 16:30,3.09,12.71,3.16,5.13
2/9/2019 16:45,3.09,12.72,3.15,5.14
2/9/2019 17:00,3.09,12.72,3.16,5.13
2/9/2019 17:15,3.09,12.71,3.18,5.13
2/9/2019 17:30,3.1,12.72,3.17,5.13
2/9/2019 17:45,3.1,12.73,3.17,5.13
2/9/2019 18:00,3.1,12.72,3.16,5.13
2/9/2019 18:15,3.11,12.72,3.16,5.13
2/9/2019 18:30,3.11,12.72,3.15,5.12
2/9/2019 18:45,3.1,12.73,3.16,5.12
2/9/2019 19:00,3.1,12.72,3.16,5.12
2/9/2019 19:15,3.1,12.73,3.15,5.12
2/9/2019 19:30,3.1,12.72,3.16,5.12
2/9/2019 19:45,3.1,12.72,3.15,5.12
2/9/2019 20:00,3.1,12.72,3.16,5.12
2/9/2019 20:15,3.1,12.73,3.16,5.11
2/9/2019 20:30,3.1,12.72,3.15,5.12
2/9/2019 20:45,3.1,12.73,3.15,5.11
2/9/2019 21:00,3.1,12.72,3.14,5.11
2/9/2019 21:15,3.1,12.73,3.14,5.11
2/9/2019 21:30,3.1,12.73,3.15,5.11
2/9/2019 21:45,3.11,12.72,3.16,5.11
2/9/2019 22:00,3.11,12.72,3.16,5.11
2/9/2019 22:15,3.11,12.72,3.15,5.12
2/9/2019 22:30,3.12,12.72,3.15,5.11
2/9/2019 22:45,3.12,12.72,3.15,5.11
2/9/2019 23:00,3.13,12.72,3.16,5.11
2/9/2019 23:15,3.12,12.73,3.17,5.11
2/9/2019 23:30,3.12,12.72,3.17,5.11
2/9/2019 23:45,3.13,12.73,3.16,5.11
2/10/2019 0:00,3.15,12.72,3.16,5.11
2/10/2019 0:15,3.17,12.72,3.15,5.11
2/10/2019 0:30,3.16,12.73,3.16,5.11
2/10/2019 0:45,3.16,12.73,3.16,5.11
2/10/2019 1:00,3.13,12.73,3.17,5.1
2/10/2019 1:15,3.11,12.73,3.16,5.11
2/10/2019 1:30,3.09,12.73,3.18,5.11
2/10/2019 1:45,3.07,12.74,3.17,5.11
2/10/2019 2:00,3.08,12.73,3.18,5.11
2/10/2019 2:15,3.08,12.74,3.18,5.11
2/10/2019 2:30,3.07,12.75,3.17,5.11
2/10/2019 2:45,3.07,12.75,3.18,5.12
2/10/2019 3:00,3.07,12.75,3.17,5.11
2/10/2019 3:15,3.07,12.74,3.19,5.11
2/10/2019 3:30,3.06,12.73,3.2,5.12
2/10/2019 3:45,3.05,12.74,3.2,5.12
2/10/2019 4:00,3.07,12.73,3.2,5.12
2/10/2019 4:15,3.08,12.74,3.2,5.12
2/10/2019 4:30,3.07,12.74,3.18,5.12
2/10/2019 4:45,3.07,12.74,3.21,5.12
2/10/2019 5:00,3.07,12.73,3.18,5.12
2/10/2019 5:15,3.06,12.73,3.2,5.12
2/10/2019 5:30,3.05,12.73,3.19,5.12
2/10/2019 5:45,3.05,12.72,3.19,5.12
2/10/2019 6:00,3.06,12.72,3.17,5.13
2/10/2019 6:15,3.07,12.72,3.17,5.13
2/10/2019 6:30,3.06,12.71,3.16,5.14
2/10/2019 6:45,3.06,12.7,3.18,5.14
2/10/2019 7:00,3.06,12.7,3.17,5.14
2/10/2019 7:15,3.07,12.7,3.16,5.14
2/10/2019 7:30,3.06,12.7,3.16,5.14
2/10/2019 7:45,3.07,12.7,3.16,5.14
2/10/2019 8:00,3.08,12.7,3.16,5.14
2/10/2019 8:15,3.08,12.69,3.17,5.14
2/10/2019 8:30,3.09,12.68,3.16,5.14
2/10/2019 8:45,3.1,12.69,3.15,5.14
2/10/2019 9:00,3.1,12.69,3.17,5.14
2/10/2019 9:15,3.09,12.69,3.16,5.13
2/10/2019 9:30,3.09,12.68,3.15,5.13
2/10/2019 9:45,3.1,12.68,3.14,5.13
2/10/2019 10:00,3.09,12.69,3.15,5.13
2/10/2019 10:15,3.09,12.68,3.14,5.13
2/10/2019 10:30,3.11,12.68,3.13,5.13
2/10/2019 10:45,3.11,12.67,3.14,5.13
2/10/2019 11:00,3.1,12.67,3.16,5.13
2/10/2019 11:15,3.1,12.67,3.17,5.13
2/10/2019 11:30,3.09,12.67,3.17,5.13
2/10/2019 11:45,3.09,12.67,3.17,5.13
2/10/2019 12:00,3.1,12.66,3.16,5.13
2/10/2019 12:15,3.1,12.67,3.15,5.13
2/10/2019 12:30,3.09,12.67,3.15,5.13
2/10/2019 12:45,3.1,12.67,3.14,5.13
2/10/2019 13:00,3.09,12.67,3.15,5.13
2/10/2019 13:15,3.1,12.67,3.16,5.13
2/10/2019 13:30,3.1,12.67,3.16,5.13
2/10/2019 13:45,3.11,12.67,3.16,5.13
2/10/2019 14:00,3.11,12.67,3.17,5.13
2/10/2019 14:15,3.12,12.68,3.17,5.13
2/10/2019 14:30,3.11,12.68,3.16,5.13
2/10/2019 14:45,3.1,12.67,3.16,5.13
2/10/2019 15:00,3.11,12.68,3.16,5.13
2/10/2019 15:15,3.11,12.67,3.15,5.13
2/10/2019 15:30,3.1,12.67,3.15,5.13
2/10/2019 15:45,3.11,12.68,3.16,5.13
2/10/2019 16:00,3.11,12.67,3.15,5.13
2/10/2019 16:15,3.1,12.67,3.14,5.13
2/10/2019 16:30,3.1,12.66,3.16,5.13
2/10/2019 16:45,3.1,12.66,3.15,5.13
2/10/2019 17:00,3.09,12.65,3.15,5.13
2/10/2019 17:15,3.09,12.66,3.16,5.12
2/10/2019 17:30,3.1,12.66,3.16,5.13
2/10/2019 17:45,3.1,12.67,3.15,5.12
2/10/2019 18:00,3.11,12.67,3.14,5.12
2/10/2019 18:15,3.12,12.67,3.15,5.12
2/10/2019 18:30,3.12,12.67,3.17,5.12
2/10/2019 18:45,3.12,12.67,3.16,5.12
2/10/2019 19:00,3.12,12.66,3.16,5.12
2/10/2019 19:15,3.11,12.67,3.16,5.11
2/10/2019 19:30,3.11,12.67,3.17,5.11
2/10/2019 19:45,3.11,12.67,3.18,5.11
2/10/2019 20:00,3.11,12.67,3.18,5.11
2/10/2019 20:15,3.11,12.67,3.18,5.11
2/10/2019 20:30,3.11,12.67,3.16,5.1
2/10/2019 20:45,3.1,12.67,3.16,5.1
2/10/2019 21:00,3.11,12.68,3.17,5.1
2/10/2019 21:15,3.12,12.68,3.17,5.11
2/10/2019 21:30,3.12,12.68,3.16,5.1
2/10/2019 21:45,3.11,12.67,3.15,5.1
2/10/2019 22:00,3.12,12.67,3.16,5.11
2/10/2019 22:15,3.12,12.67,3.16,5.11
2/10/2019 22:30,3.12,12.67,3.17,5.11
2/10/2019 22:45,3.12,12.68,3.18,5.11
2/10/2019 23:00,3.12,12.67,3.17,5.11
2/10/2019 23:15,3.12,12.68,3.18,5.11
2/10/2019 23:30,3.14,12.69,3.17,5.11
2/10/2019 23:45,3.17,12.68,3.17,5.11
2/11/2019 0:00,3.2,12.69,3.17,5.11
2/11/2019 0:15,3.21,12.69,3.17,5.11
2/11/2019 0:30,3.19,12.68,3.18,5.11
2/11/2019 0:45,3.17,12.69,3.16,5.11
2/11/2019 1:00,3.14,12.68,3.16,5.11
2/11/2019 1:15,3.13,12.68,3.16,5.11
2/11/2019 1:30,3.13,12.69,3.17,5.11
2/11/2019 1:45,3.11,12.69,3.18,5.11
2/11/2019 2:00,3.1,12.69,3.17,5.11
2/11/2019 2:15,3.09,12.7,3.17,5.11
2/11/2019 2:30,3.09,12.7,3.18,5.11
2/11/2019 2:45,3.09,12.71,3.17,5.11
2/11/2019 3:00,3.08,12.71,3.17,5.11
2/11/2019 3:15,3.09,12.71,3.19,5.11
2/11/2019 3:30,3.09,12.7,3.21,5.11
2/11/2019 3:45,3.09,12.69,3.21,5.11
2/11/2019 4:00,3.09,12.7,3.21,5.11
2/11/2019 4:15,3.1,12.68,3.19,5.11
2/11/2019 4:30,3.1,12.68,3.2,5.11
2/11/2019 4:45,3.09,12.7,3.21,5.1
2/11/2019 5:00,3.09,12.69,3.2,5.11
2/11/2019 5:15,3.08,12.69,3.19,5.1
2/11/2019 5:30,3.08,12.69,3.18,5.1
2/11/2019 5:45,3.09,12.69,3.18,5.11
2/11/2019 6:00,3.1,12.68,3.18,5.1
2/11/2019 6:15,3.1,12.67,3.19,5.1
2/11/2019 6:30,3.1,12.65,3.19,5.11
2/11/2019 6:45,3.1,12.67,3.18,5.11
2/11/2019 7:00,3.11,12.68,3.17,5.1
2/11/2019 7:15,3.11,12.69,3.17,5.11
2/11/2019 7:30,3.11,12.68,3.17,5.11
2/11/2019 7:45,3.12,12.68,3.17,5.1
2/11/2019 8:00,3.12,12.68,3.18,5.11
2/11/2019 8:15,3.1,12.68,3.18,5.1
2/11/2019 8:30,3.1,12.68,3.17,5.1
2/11/2019 8:45,3.1,12.68,3.16,5.1
2/11/2019 9:00,3.12,12.7,3.15,5.1
2/11/2019 9:15,3.11,12.68,3.14,5.1
2/11/2019 9:30,3.11,12.7,3.14,5.1
2/11/2019 9:45,3.12,12.69,3.15,5.1
2/11/2019 10:00,3.12,12.69,3.15,5.1
2/11/2019 10:15,3.12,12.68,3.17,5.1
2/11/2019 10:30,3.13,12.68,3.17,5.1
2/11/2019 10:45,3.13,12.68,3.15,5.1
2/11/2019 11:00,3.1,12.69,3.14,5.1
2/11/2019 11:15,3.1,12.69,3.13,5.1
2/11/2019 11:30,3.11,12.7,3.15,5.11
2/11/2019 11:45,3.11,12.7,3.16,5.11
2/11/2019 12:00,3.13,12.69,3.14,5.11
2/11/2019 12:15,3.12,12.69,3.12,5.11
2/11/2019 12:30,3.12,12.68,3.15,5.11
2/11/2019 12:45,3.12,12.69,3.14,5.11
2/11/2019 13:00,3.11,12.69,3.15,5.11
2/11/2019 13:15,3.11,12.69,3.14,5.1
2/11/2019 13:30,3.11,12.68,3.13,5.11
2/11/2019 13:45,3.11,12.69,3.12,5.11
2/11/2019 14:00,3.11,12.69,3.12,5.11
2/11/2019 14:15,3.11,12.69,3.14,5.11
2/11/2019 14:30,3.12,12.69,3.15,5.11
2/11/2019 14:45,3.12,12.68,3.15,5.11
2/11/2019 15:00,3.11,12.7,3.15,5.11
2/11/2019 15:15,3.12,12.69,3.15,5.11
2/11/2019 15:30,3.12,12.69,3.12,5.11
2/11/2019 15:45,3.12,12.69,3.15,5.11
2/11/2019 16:00,3.12,12.68,3.16,5.11
2/11/2019 16:15,3.13,12.69,3.18,5.11
2/11/2019 16:30,3.13,12.69,3.17,5.11
2/11/2019 16:45,3.12,12.7,3.17,5.11
2/11/2019 17:00,3.11,12.69,3.18,5.11
2/11/2019 17:15,3.11,12.71,3.18,5.11
2/11/2019 17:30,3.12,12.71,3.17,5.11
2/11/2019 17:45,3.13,12.69,3.17,5.11
2/11/2019 18:00,3.13,12.69,3.17,5.11
2/11/2019 18:15,3.13,12.7,3.16,5.1
2/11/2019 18:30,3.13,12.71,3.17,5.1
2/11/2019 18:45,3.13,12.68,3.18,5.1
2/11/2019 19:00,3.11,12.68,3.18,5.1
2/11/2019 19:15,3.09,12.68,3.18,5.1
2/11/2019 19:30,3.11,12.68,3.19,5.1
2/11/2019 19:45,3.12,12.69,3.18,5.09
2/11/2019 20:00,3.11,12.69,3.19,5.09
2/11/2019 20:15,3.11,12.68,3.16,5.09
2/11/2019 20:30,3.11,12.68,3.17,5.09
2/11/2019 20:45,3.12,12.68,3.18,5.09
2/11/2019 21:00,3.12,12.7,3.2,5.09
2/11/2019 21:15,3.12,12.7,3.2,5.09
2/11/2019 21:30,3.13,12.71,3.19,5.09
2/11/2019 21:45,3.13,12.7,3.19,5.08
2/11/2019 22:00,3.12,12.7,3.19,5.08
2/11/2019 22:15,3.12,12.71,3.2,5.08
2/11/2019 22:30,3.12,12.69,3.18,5.08
2/11/2019 22:45,3.11,12.69,3.18,5.08
2/11/2019 23:00,3.12,12.7,3.19,5.08
2/11/2019 23:15,3.12,12.7,3.18,5.08
2/11/2019 23:30,3.14,12.7,3.18,5.08
2/11/2019 23:45,3.17,12.69,3.17,5.07
2/12/2019 0:00,3.19,12.7,3.18,5.07
2/12/2019 0:15,3.21,12.7,3.17,5.07
2/12/2019 0:30,3.19,12.69,3.18,5.07
2/12/2019 0:45,3.17,12.7,3.18,5.06
2/12/2019 1:00,3.16,12.7,3.18,5.06
2/12/2019 1:15,3.13,12.69,3.17,5.06
2/12/2019 1:30,3.12,12.71,3.16,5.05
2/12/2019 1:45,3.11,12.71,3.18,5.05
2/12/2019 2:00,3.09,12.7,3.16,5.05
2/12/2019 2:15,3.09,12.71,3.17,5.04
2/12/2019 2:30,3.07,12.71,3.18,5.04
2/12/2019 2:45,3.07,12.72,3.19,5.04
2/12/2019 3:00,3.07,12.71,3.2,5.04
2/12/2019 3:15,3.06,12.71,3.21,5.03
2/12/2019 3:30,3.07,12.71,3.2,5.03
2/12/2019 3:45,3.08,12.69,3.21,5.03
2/12/2019 4:00,3.08,12.68,3.21,5.02
2/12/2019 4:15,3.08,12.69,3.22,5.02
2/12/2019 4:30,3.08,12.68,3.21,5.02
2/12/2019 4:45,3.08,12.7,3.2,5.02
2/12/2019 5:00,3.07,12.69,3.2,5.02
2/12/2019 5:15,3.08,12.7,3.21,5.02
2/12/2019 5:30,3.08,12.69,3.21,5.02
2/12/2019 5:45,3.08,12.7,3.19,5.01
2/12/2019 6:00,3.07,12.7,3.18,5.02
2/12/2019 6:15,3.06,12.7,3.18,5.02
2/12/2019 6:30,3.07,12.7,3.18,5.02
2/12/2019 6:45,3.08,12.69,3.19,5.02
2/12/2019 7:00,3.08,12.7,3.19,5.02
2/12/2019 7:15,3.1,12.69,3.18,5.02
2/12/2019 7:30,3.11,12.69,3.17,5.03
2/12/2019 7:45,3.1,12.69,3.16,5.03
2/12/2019 8:00,3.1,12.7,3.16,5.03
2/12/2019 8:15,3.09,12.69,3.16,5.03
2/12/2019 8:30,3.09,12.68,3.16,5.03
2/12/2019 8:45,3.1,12.67,3.17,5.03
2/12/2019 9:00,3.11,12.68,3.15,5.03
2/12/2019 9:15,3.11,12.7,3.15,5.03
2/12/2019 9:30,3.11,12.69,3.15,5.03
2/12/2019 9:45,3.12,12.7,3.16,5.03
2/12/2019 10:00,3.13,12.69,3.16,5.03
2/12/2019 10:15,3.11,12.68,3.16,5.03
2/12/2019 10:30,3.11,12.68,3.16,5.03
2/12/2019 10:45,3.11,12.7,3.15,5.03
2/12/2019 11:00,3.1,12.69,3.16,5.03
2/12/2019 11:15,3.09,12.69,3.16,5.03
2/12/2019 11:30,3.1,12.69,3.15,5.03
2/12/2019 11:45,3.11,12.68,3.15,5.03
2/12/2019 12:00,3.12,12.68,3.16,5.03
2/12/2019 12:15,3.13,12.66,3.16,5.03
2/12/2019 12:30,3.12,12.67,3.17,5.03
2/12/2019 12:45,3.13,12.69,3.17,5.03
2/12/2019 13:00,3.12,12.67,3.18,5.03
2/12/2019 13:15,3.13,12.71,3.17,5.03
2/12/2019 13:30,3.12,12.7,3.17,5.02
2/12/2019 13:45,3.12,12.71,3.17,5.02
2/12/2019 14:00,3.12,12.71,3.18,5.02
2/12/2019 14:15,3.12,12.7,3.18,5.03
2/12/2019 14:30,3.11,12.71,3.18,5.03
2/12/2019 14:45,3.11,12.7,3.17,5.03
2/12/2019 15:00,3.1,12.7,3.19,5.03
2/12/2019 15:15,3.11,12.7,3.17,5.03
2/12/2019 15:30,3.11,12.7,3.17,5.03
2/12/2019 15:45,3.12,12.7,3.18,5.03
2/12/2019 16:00,3.13,12.72,3.19,5.03
2/12/2019 16:15,3.12,12.71,3.18,5.03
2/12/2019 16:30,3.11,12.73,3.2,5.03
2/12/2019 16:45,3.1,12.73,3.19,5.03
2/12/2019 17:00,3.11,12.72,3.19,5.03
2/12/2019 17:15,3.12,12.73,3.17,5.03
2/12/2019 17:30,3.12,12.73,3.17,5.02
2/12/2019 17:45,3.13,12.73,3.16,5.02
2/12/2019 18:00,3.13,12.73,3.19,5.02
2/12/2019 18:15,3.13,12.71,3.18,5.02
2/12/2019 18:30,3.14,12.73,3.18,5.01
2/12/2019 18:45,3.13,12.73,3.19,5.01
2/12/2019 19:00,3.13,12.74,3.19,5.01
2/12/2019 19:15,3.13,12.73,3.19,5
2/12/2019 19:30,3.13,12.74,3.19,5
2/12/2019 19:45,3.13,12.74,3.19,5
2/12/2019 20:00,3.13,12.74,3.19,5
2/12/2019 20:15,3.12,12.72,3.19,4.99
2/12/2019 20:30,3.11,12.74,3.18,4.99
2/12/2019 20:45,3.1,12.74,3.18,4.99
2/12/2019 21:00,3.09,12.73,3.17,4.99
2/12/2019 21:15,3.09,12.73,3.17,4.99
2/12/2019 21:30,3.12,12.73,3.17,4.99
2/12/2019 21:45,3.11,12.72,3.19,4.99
2/12/2019 22:00,3.09,12.71,3.19,4.99
2/12/2019 22:15,3.09,12.73,3.2,4.98
2/12/2019 22:30,3.09,12.73,3.2,4.99
2/12/2019 22:45,3.09,12.73,3.19,4.99
2/12/2019 23:00,3.09,12.73,3.19,4.99
2/12/2019 23:15,3.09,12.73,3.19,4.99
2/12/2019 23:30,3.08,12.73,3.2,4.99
2/12/2019 23:45,3.09,12.73,3.18,4.99
2/13/2019 0:00,3.12,12.73,3.17,4.99
2/13/2019 0:15,3.14,12.74,3.17,4.99
2/13/2019 0:30,3.11,12.74,3.19,4.99
2/13/2019 0:45,3.07,12.74,3.18,4.99
2/13/2019 1:00,3.04,12.74,3.19,4.99
2/13/2019 1:15,3.02,12.74,3.2,4.99
2/13/2019 1:30,3.02,12.74,3.2,4.99
2/13/2019 1:45,3.01,12.74,3.2,4.99
2/13/2019 2:00,3,12.74,3.19,4.99
2/13/2019 2:15,3.01,12.73,3.18,4.99
2/13/2019 2:30,3.01,12.73,3.17,5
2/13/2019 2:45,3.02,12.74,3.18,5
2/13/2019 3:00,3.02,12.74,3.18,4.99
2/13/2019 3:15,3.01,12.74,3.19,5
2/13/2019 3:30,3.01,12.74,3.18,5
2/13/2019 3:45,3,12.73,3.18,5
2/13/2019 4:00,3,12.73,3.18,5
2/13/2019 4:15,3,12.73,3.19,5
2/13/2019 4:30,3,12.73,3.18,5
2/13/2019 4:45,3,12.73,3.17,5
2/13/2019 5:00,2.99,12.73,3.16,5
2/13/2019 5:15,2.99,12.73,3.15,5
2/13/2019 5:30,2.99,12.73,3.14,5
2/13/2019 5:45,2.99,12.73,3.13,5
2/13/2019 6:00,2.98,12.73,3.14,5
2/13/2019 6:15,2.97,12.76,3.14,5
2/13/2019 6:30,2.97,12.73,3.12,5
2/13/2019 6:45,2.98,12.72,3.13,5
2/13/2019 7:00,2.98,12.73,3.13,5
2/13/2019 7:15,2.98,12.72,3.11,4.99
2/13/2019 7:30,2.98,12.71,3.1,4.99
2/13/2019 7:45,2.99,12.71,3.11,4.99
2/13/2019 8:00,2.99,12.71,3.11,5.01
2/13/2019 8:15,2.99,12.74,3.08,5
2/13/2019 8:30,3,12.71,3.09,5
2/13/2019 8:45,2.99,12.71,3.09,5
2/13/2019 9:00,2.99,12.71,3.09,4.99
2/13/2019 9:15,2.99,12.72,3.08,4.99
2/13/2019 9:30,2.99,12.71,3.08,4.98
2/13/2019 9:45,2.99,12.72,3.09,4.99
2/13/2019 10:00,2.98,12.72,3.09,4.98
2/13/2019 10:15,2.98,12.73,3.08,4.98
2/13/2019 10:30,2.98,12.73,3.07,4.98
2/13/2019 10:45,2.98,12.73,3.08,4.98
2/13/2019 11:00,2.99,12.7,3.09,4.98
2/13/2019 11:15,3,12.69,3.08,4.98
2/13/2019 11:30,3,12.7,3.08,4.98
2/13/2019 11:45,2.99,12.68,3.08,4.97
2/13/2019 12:00,2.99,12.7,3.07,4.97
2/13/2019 12:15,3,12.69,3.07,4.97
2/13/2019 12:30,2.99,12.7,3.06,4.97
2/13/2019 12:45,3,12.7,3.07,4.97
2/13/2019 13:00,2.99,12.71,3.08,4.97
2/13/2019 13:15,2.99,12.7,3.08,4.97
2/13/2019 13:30,2.98,12.69,3.09,4.97
2/13/2019 13:45,2.98,12.69,3.1,4.97
2/13/2019 14:00,2.98,12.7,3.09,4.98
2/13/2019 14:15,2.99,12.7,3.08,4.97
2/13/2019 14:30,2.99,12.71,3.09,4.98
2/13/2019 14:45,2.99,12.71,3.09,4.98
2/13/2019 15:00,2.98,12.7,3.08,4.97
2/13/2019 15:15,2.98,12.7,3.09,4.97
2/13/2019 15:30,2.97,12.7,3.09,4.97
2/13/2019 15:45,2.97,12.69,3.08,4.98
2/13/2019 16:00,2.98,12.69,3.09,4.98
2/13/2019 16:15,2.98,12.7,3.08,4.98
2/13/2019 16:30,2.98,12.71,3.08,4.98
2/13/2019 16:45,2.99,12.71,3.05,4.98
2/13/2019 17:00,2.98,12.71,3.07,4.98
2/13/2019 17:15,2.98,12.71,3.09,4.98
2/13/2019 17:30,2.97,12.71,3.09,4.98
2/13/2019 17:45,2.97,12.7,3.09,4.98
2/13/2019 18:00,2.98,12.71,3.09,4.98
2/13/2019 18:15,2.98,12.72,3.08,4.98
2/13/2019 18:30,2.98,12.71,3.07,4.97
2/13/2019 18:45,2.98,12.71,3.07,4.97
2/13/2019 19:00,2.98,12.71,3.06,4.98
2/13/2019 19:15,2.98,12.72,3.07,4.97
2/13/2019 19:30,2.98,12.72,3.09,4.97
2/13/2019 19:45,2.97,12.7,3.09,4.98
2/13/2019 20:00,2.96,12.7,3.08,4.97
2/13/2019 20:15,2.95,12.71,3.08,4.97
2/13/2019 20:30,2.96,12.72,3.08,4.97
2/13/2019 20:45,2.97,12.73,3.08,4.96
2/13/2019 21:00,2.98,12.73,3.09,4.96
2/13/2019 21:15,2.98,12.73,3.07,4.96
2/13/2019 21:30,2.97,12.72,3.08,4.96
2/13/2019 21:45,2.96,12.71,3.07,4.96
2/13/2019 22:00,2.96,12.72,3.08,4.96
2/13/2019 22:15,2.97,12.71,3.08,4.96
2/13/2019 22:30,2.97,12.72,3.08,4.96
2/13/2019 22:45,2.97,12.72,3.09,4.96
2/13/2019 23:00,2.97,12.72,3.08,4.95
2/13/2019 23:15,2.98,12.72,3.08,4.95
2/13/2019 23:30,3.01,12.73,3.08,4.95
2/13/2019 23:45,3.02,12.73,3.06,4.95
2/14/2019 0:00,3.06,12.73,3.08,4.95
2/14/2019 0:15,3.06,12.73,3.08,4.95
2/14/2019 0:30,3.03,12.73,3.08,4.95
2/14/2019 0:45,2.98,12.73,3.08,4.95
2/14/2019 1:00,2.96,12.74,3.07,4.95
2/14/2019 1:15,2.95,12.73,3.07,4.95
2/14/2019 1:30,2.94,12.72,3.08,4.95
2/14/2019 1:45,2.94,12.74,3.08,4.95
2/14/2019 2:00,2.93,12.75,3.08,4.95
2/14/2019 2:15,2.93,12.75,3.06,4.95
2/14/2019 2:30,2.93,12.74,3.08,4.95
2/14/2019 2:45,2.92,12.74,3.08,4.95
2/14/2019 3:00,2.92,12.75,3.08,4.94
2/14/2019 3:15,2.91,12.75,3.08,4.94
2/14/2019 3:30,2.91,12.74,3.09,4.94
2/14/2019 3:45,2.92,12.73,3.09,4.94
2/14/2019 4:00,2.92,12.73,3.1,4.94
2/14/2019 4:15,2.91,12.73,3.1,4.94
2/14/2019 4:30,2.9,12.73,3.12,4.94
2/14/2019 4:45,2.9,12.74,3.12,4.94
2/14/2019 5:00,2.9,12.73,3.12,4.94
2/14/2019 5:15,2.9,12.73,3.12,4.95
2/14/2019 5:30,2.89,12.73,3.1,4.94
2/14/2019 5:45,2.9,12.71,3.1,4.95
2/14/2019 6:00,2.9,12.72,3.09,4.95
2/14/2019 6:15,2.9,12.72,3.1,4.95
2/14/2019 6:30,2.9,12.73,3.08,4.96
2/14/2019 6:45,2.89,12.73,3.07,4.96
2/14/2019 7:00,2.9,12.73,3.07,4.96
2/14/2019 7:15,2.89,12.73,3.07,4.97
2/14/2019 7:30,2.89,12.72,3.06,4.97
2/14/2019 7:45,2.89,12.72,3.05,4.97
2/14/2019 8:00,2.89,12.72,3.04,4.97
2/14/2019 8:15,2.87,12.72,3.04,4.97
2/14/2019 8:30,2.88,12.72,3.04,4.98
2/14/2019 8:45,2.88,12.71,3.06,4.97
2/14/2019 9:00,2.89,12.7,3.06,4.97
2/14/2019 9:15,2.9,12.69,3.05,4.97
2/14/2019 9:30,2.89,12.7,3.02,4.97
2/14/2019 9:45,2.88,12.71,3.04,4.97
2/14/2019 10:00,2.88,12.71,3.05,4.97
2/14/2019 10:15,2.87,12.71,3.05,4.97
2/14/2019 10:30,2.88,12.7,3.05,4.97
2/14/2019 10:45,2.88,12.73,3.04,4.97
2/14/2019 11:00,2.89,12.73,3.02,4.97
2/14/2019 11:15,2.89,12.73,3.04,4.96
2/14/2019 11:30,2.88,12.73,3.05,4.96
2/14/2019 11:45,2.88,12.71,3.04,4.96
2/14/2019 12:00,2.88,12.7,3.04,4.96
2/14/2019 12:15,2.88,12.71,3.04,4.96
2/14/2019 12:30,2.88,12.7,3.04,4.97
2/14/2019 12:45,2.89,12.7,3.04,4.96
2/14/2019 13:00,2.89,12.7,3.03,4.96
2/14/2019 13:15,2.89,12.69,3.01,4.96
2/14/2019 13:30,2.86,12.68,3.03,4.96
2/14/2019 13:45,2.86,12.69,3.03,4.96
2/14/2019 14:00,2.87,12.69,3.03,4.96
2/14/2019 14:15,2.87,12.7,3.03,4.96
